,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,WAS,5.8,3,22052ff7-c065-42ee-bc8f-c4691c50e624,2,Washington,Redskins,8,120,68,28:30,2473,4,26,0,sr:competitor:4432,392,3
2,NO,4.6,0,0d855753-ea21-4953-89f9-0e20aff9eb73,0,New Orleans,Saints,3,30,67,31:30,2461,36,37,0,sr:competitor:4425,310,0
