,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ATL,6.3,1,e6aa13a4-0055-48a9-bc41-be28dc106929,1,Atlanta,Falcons,6,46,60,30:50,2616,6,30,0,sr:competitor:4393,376,1
2,CHI,5.4,1,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,Chicago,Bears,6,57,67,29:10,2618,0,23,0,sr:competitor:4391,361,1
