,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,JAC,7.4,2,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,1,Jacksonville,Jaguars,7,60,46,22:47,2563,0,22,0,sr:competitor:4386,339,1
2,NE,5.1,0,97354895-8c77-4fd4-a860-32e62ea7382a,0,New England,Patriots,7,51,70,37:13,2567,12,30,0,sr:competitor:4424,359,0
