,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DET,5.6,2,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,Detroit,Lions,8,77,65,28:36,172,18,19,0,sr:competitor:4419,363,2
2,TEN,4.7,1,d26a1ca5-722d-4274-8f97-c92e49c96315,0,Tennessee,Titans,5,45,70,31:24,192,6,33,0,sr:competitor:367364,329,2
