,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYG,5.1,0,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,1,10,73,34:21,146,21,31,0,sr:competitor:4426,373,1
2,JAC,5.4,1,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,1,Jacksonville,Jaguars,3,25,61,25:39,140,7,18,0,sr:competitor:4386,327,2
