,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CIN,4.6,1,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,Cincinnati,Bengals,6,33,61,29:12,2521,31,34,0,sr:competitor:4416,278,1
2,CLE,4.0,0,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,Cleveland,Browns,7,45,52,30:48,2522,35,26,0,sr:competitor:4417,208,1
