,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CHI,4.1,5,7b112545-38e6-483c-a55c-96cf6ee49cb8,3,Chicago,Bears,9,50,54,24:23,2480,30,26,0,sr:competitor:4391,224,5
2,IND,7.3,1,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,Indianapolis,Colts,10,91,67,35:37,2488,9,39,0,sr:competitor:4421,486,1
