,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NO,3.9,5,0d855753-ea21-4953-89f9-0e20aff9eb73,2,New Orleans,Saints,12,89,64,29:11,145,73,25,0,sr:competitor:4425,252,3
2,DET,3.2,2,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,Detroit,Lions,8,74,59,30:49,137,125,32,0,sr:competitor:4419,187,2
