,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BUF,3.3,2,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,Buffalo,Bills,4,30,59,26:11,130,5,26,0,sr:competitor:4376,196,3
2,MIA,5.6,1,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,10,86,60,33:49,142,56,37,0,sr:competitor:4287,333,1
