,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,6.1,1,de760528-1dc0-416a-a978-b510d20692ff,1,Arizona,Cardinals,7,65,61,34:10,2475,26,40,0,sr:competitor:4412,373,1
2,NO,5.1,3,0d855753-ea21-4953-89f9-0e20aff9eb73,2,New Orleans,Saints,12,104,55,25:50,2495,7,14,0,sr:competitor:4425,279,2
