,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CHI,5.0,2,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,Chicago,Bears,7,49,71,33:59,1091,8,30,0,sr:competitor:4391,353,2
2,NO,5.1,3,0d855753-ea21-4953-89f9-0e20aff9eb73,2,New Orleans,Saints,10,91,59,26:01,1105,14,24,0,sr:competitor:4425,302,3
