,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,STL,6.2,1,39f349de-6463-4803-ad70-f1e0f144f5ed,0,St. Louis,Rams,4,24,63,32:23,2544,43,21,0,,389,2
2,SF,6.4,1,f0e724b0-4cbf-495a-be47-013907608da9,0,San Francisco,49ers,6,39,50,27:37,2543,16,29,0,sr:competitor:4389,321,0
