,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,6.3,0,82d2d380-3834-4938-835f-aec541e5ece7,0,Houston,Texans,10,76,56,23:51,2649,0,16,0,sr:competitor:4324,355,4
2,BAL,4.9,1,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,Baltimore,Ravens,7,55,67,36:09,2620,49,40,1,sr:competitor:4413,328,0
