,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SF,4.4,0,f0e724b0-4cbf-495a-be47-013907608da9,0,San Francisco,49ers,3,15,73,38:34,1113,2,35,0,sr:competitor:4389,323,1
2,KC,5.6,0,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,4,37,46,21:26,1100,4,16,0,sr:competitor:4422,256,0
