,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TB,6.1,1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,1,Tampa Bay,Buccaneers,2,15,56,25:35,2545,38,27,0,sr:competitor:4388,340,1
2,WAS,5.6,3,22052ff7-c065-42ee-bc8f-c4691c50e624,1,Washington,Redskins,6,41,70,34:25,2547,3,33,0,sr:competitor:4432,389,3
