,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,WAS,7.5,1,22052ff7-c065-42ee-bc8f-c4691c50e624,1,Washington,Redskins,5,50,59,29:13,193,92,28,0,sr:competitor:4432,443,2
2,CAR,5.6,0,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,0,Carolina,Panthers,7,51,61,32:39,166,46,25,0,sr:competitor:4415,342,4
