,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DAL,6.4,5,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,3,Dallas,Cowboys,4,45,57,27:53,2557,77,21,0,sr:competitor:4392,365,4
2,DET,5.0,0,c5a59daa-53a7-4de0-851f-fb12be893e9e,0,Detroit,Lions,7,65,72,32:07,2559,89,25,0,sr:competitor:4419,362,1
