,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,8.9,0,33405046-04ee-4058-a950-d606f8c30852,0,Minnesota,Vikings,5,35,56,27:20,178,0,25,0,sr:competitor:4423,496,1
2,TEN,6.6,2,d26a1ca5-722d-4274-8f97-c92e49c96315,2,Tennessee,Titans,3,20,69,32:40,192,0,29,0,sr:competitor:367364,453,2
