,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIA,5.3,2,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,7,57,63,24:57,2599,37,21,0,sr:competitor:4287,334,5
2,DAL,5.3,1,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0,Dallas,Cowboys,11,101,66,35:03,2591,115,36,0,sr:competitor:4392,352,0
