,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,WAS,4.0,1,22052ff7-c065-42ee-bc8f-c4691c50e624,1,Washington,Redskins,4,34,70,32:56,2615,0,29,0,sr:competitor:4432,281,2
2,BUF,6.4,2,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,Buffalo,Bills,8,101,56,27:04,2586,37,20,1,sr:competitor:4376,357,1
