,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CIN,4.6,1,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,1,Cincinnati,Bengals,10,123,76,33:40,133,8,35,0,sr:competitor:4416,350,1
2,MIA,5.8,1,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,8,61,52,26:20,142,0,29,0,sr:competitor:4287,302,2
