,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,3.4,2,82d2d380-3834-4938-835f-aec541e5ece7,1,Houston,Texans,8,68,63,32:13,1118,43,35,1,sr:competitor:4324,212,1
2,NYG,5.3,2,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,New York,Giants,9,65,69,27:47,1106,25,26,0,sr:competitor:4426,369,3
