,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,5.0,2,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,6,40,66,30:24,2627,21,24,0,sr:competitor:4422,330,1
2,NO,5.8,1,0d855753-ea21-4953-89f9-0e20aff9eb73,0,New Orleans,Saints,2,8,64,29:36,2633,3,28,0,sr:competitor:4425,369,1
