,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIA,5.2,3,4809ecb0-abd3-451d-9c4a-92a90b83ca06,2,Miami,Dolphins,7,46,78,30:19,2491,51,26,0,sr:competitor:4287,403,7
2,BUF,5.9,1,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,Buffalo,Bills,11,73,61,29:41,2478,105,28,0,sr:competitor:4376,362,1
