,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,5.9,2,82d2d380-3834-4938-835f-aec541e5ece7,1,Houston,Texans,5,41,68,40:04,2649,-12,34,0,sr:competitor:4324,404,1
2,DET,7.1,2,c5a59daa-53a7-4de0-851f-fb12be893e9e,0,Detroit,Lions,4,31,46,19:56,2623,0,19,0,sr:competitor:4419,326,0
