,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BUF,4.9,4,768c92aa-75ff-4a43-bcc0-f2798c2e1724,3,Buffalo,Bills,9,67,52,28:20,2552,40,25,0,sr:competitor:4376,255,4
2,NE,4.6,1,97354895-8c77-4fd4-a860-32e62ea7382a,0,New England,Patriots,3,25,58,31:40,2567,37,27,0,sr:competitor:4424,265,0
