,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,6.4,0,d26a1ca5-722d-4274-8f97-c92e49c96315,0,Tennessee,Titans,4,30,65,29:36,2546,0,26,0,sr:competitor:367364,417,0
2,SEA,7.5,0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,Seattle,Seahawks,4,38,61,30:24,2542,5,33,0,sr:competitor:4430,459,0
