,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYG,5.9,2,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,6,57,64,31:18,1106,76,33,0,sr:competitor:4426,377,0
2,DAL,3.4,1,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,1,Dallas,Cowboys,7,55,70,28:42,1094,8,27,0,sr:competitor:4392,241,3
