,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CHI,2.4,2,7b112545-38e6-483c-a55c-96cf6ee49cb8,2,Chicago,Bears,9,65,45,20:39,2554,137,25,1,sr:competitor:4391,107,5
2,MIN,4.5,2,33405046-04ee-4058-a950-d606f8c30852,1,Minnesota,Vikings,12,69,77,39:21,2566,21,33,0,sr:competitor:4423,346,5
