,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,STL,6.1,0,39f349de-6463-4803-ad70-f1e0f144f5ed,0,St. Louis,Rams,8,66,70,30:06,2578,9,27,0,,427,0
2,DET,5.6,1,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,Detroit,Lions,4,70,66,29:54,2559,2,21,0,sr:competitor:4419,370,3
