,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,5.8,1,82d2d380-3834-4938-835f-aec541e5ece7,0,Houston,Texans,11,75,58,26:38,1118,12,29,0,sr:competitor:4324,338,0
2,BUF,5.8,3,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,Buffalo,Bills,13,128,69,33:22,1089,9,33,0,sr:competitor:4376,403,1
