,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,6.3,5,6680d28d-d4d2-49f6-aace-5292d3ec02c2,3,Kansas City,Chiefs,6,40,79,42:15,2564,12,53,0,sr:competitor:4422,499,3
2,SEA,4.9,0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,Seattle,Seahawks,4,35,49,17:45,2576,11,17,0,sr:competitor:4430,240,2
