,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,GB,4.2,2,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,Green Bay,Packers,4,35,76,34:39,2560,74,24,0,sr:competitor:4420,319,3
2,MIN,2.3,2,33405046-04ee-4058-a950-d606f8c30852,0,Minnesota,Vikings,10,68,45,25:21,2566,46,22,0,sr:competitor:4423,104,1
