,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,7.2,3,de760528-1dc0-416a-a978-b510d20692ff,2,Arizona,Cardinals,10,70,77,38:32,2583,28,24,0,sr:competitor:4412,552,4
2,SF,5.6,1,f0e724b0-4cbf-495a-be47-013907608da9,0,San Francisco,49ers,3,42,67,31:32,2611,85,25,0,sr:competitor:4389,374,0
