,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NE,4.7,1,97354895-8c77-4fd4-a860-32e62ea7382a,1,New England,Patriots,4,34,69,33:08,2459,51,34,0,sr:competitor:4424,321,1
2,BUF,3.8,2,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,Buffalo,Bills,10,71,67,26:52,2444,30,20,0,sr:competitor:4376,256,4
