,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NE,3.4,2,97354895-8c77-4fd4-a860-32e62ea7382a,1,New England,Patriots,2,14,68,32:45,2459,37,34,1,sr:competitor:4424,228,1
2,MIA,2.2,2,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,4,25,61,27:15,2457,20,25,0,sr:competitor:4287,134,3
