,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,4.5,0,82d2d380-3834-4938-835f-aec541e5ece7,0,Houston,Texans,6,40,45,24:28,2453,69,22,0,sr:competitor:4324,204,1
2,IND,5.4,2,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,1,Indianapolis,Colts,6,60,77,35:32,2454,50,38,0,sr:competitor:4421,418,2
