,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,OAK,5.6,1,1c1cec48-6352-4556-b789-35304c1a6ae1,1,Oakland,Raiders,11,93,64,31:03,184,33,30,0,sr:competitor:4390,356,1
2,DEN,5.6,0,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,Denver,Broncos,7,71,65,28:57,171,3,23,0,sr:competitor:4418,366,2
