,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BUF,3.2,2,768c92aa-75ff-4a43-bcc0-f2798c2e1724,1,Buffalo,Bills,6,57,53,26:50,165,5,22,0,sr:competitor:4376,172,2
2,PIT,4.9,1,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,Pittsburgh,Steelers,12,125,55,33:10,186,153,31,0,sr:competitor:4345,270,0
