,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,4.6,2,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,7,48,74,34:02,2530,59,37,0,sr:competitor:4422,341,0
2,SD,4.3,1,9dbb9060-ba0f-4920-829e-16d4d9246b5d,1,San Diego,Chargers,7,58,54,25:58,2541,3,20,0,,233,2
