,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SF,5.1,2,f0e724b0-4cbf-495a-be47-013907608da9,0,San Francisco,49ers,8,80,64,25:59,153,31,18,0,sr:competitor:4389,325,0
2,STL,6.3,1,39f349de-6463-4803-ad70-f1e0f144f5ed,0,St. Louis,Rams,11,90,71,34:01,154,91,30,0,,447,1
