,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,3.7,2,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,7,85,51,23:54,151,53,20,0,,188,2
2,NO,4.2,2,0d855753-ea21-4953-89f9-0e20aff9eb73,1,New Orleans,Saints,6,37,77,36:06,145,144,31,0,sr:competitor:4425,323,3
