,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,3.8,1,d26a1ca5-722d-4274-8f97-c92e49c96315,1,Tennessee,Titans,7,72,83,35:27,192,26,28,0,sr:competitor:367364,318,2
2,BAL,4.3,2,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,1,Baltimore,Ravens,6,60,55,24:33,164,5,24,0,sr:competitor:4413,238,2
