,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PIT,4.5,1,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,Pittsburgh,Steelers,4,40,76,36:53,186,66,39,0,sr:competitor:4345,345,0
2,NYJ,4.8,1,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,New York,Jets,3,30,46,23:07,183,16,19,0,sr:competitor:4427,220,0
