,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CHI,3.8,0,7b112545-38e6-483c-a55c-96cf6ee49cb8,0,Chicago,Bears,3,16,59,29:02,2520,44,32,0,sr:competitor:4391,226,1
2,ATL,3.6,1,e6aa13a4-0055-48a9-bc41-be28dc106929,1,Atlanta,Falcons,6,75,65,30:58,2516,0,31,0,sr:competitor:4393,231,3
