,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NO,3.8,3,0d855753-ea21-4953-89f9-0e20aff9eb73,1,New Orleans,Saints,8,77,54,23:37,2535,28,17,0,sr:competitor:4425,203,2
2,MIA,4.4,2,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,5,34,77,36:23,2531,16,47,1,sr:competitor:4287,342,2
