,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,GB,5.4,1,a20471b4-a8d9-40c7-95ad-90cc30e46932,0,Green Bay,Packers,3,15,72,37:05,173,57,40,0,sr:competitor:4420,386,1
2,WAS,3.1,3,22052ff7-c065-42ee-bc8f-c4691c50e624,2,Washington,Redskins,8,70,44,22:55,193,0,15,0,sr:competitor:4432,137,3
