,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ATL,3.7,4,e6aa13a4-0055-48a9-bc41-be28dc106929,3,Atlanta,Falcons,11,105,71,32:34,2584,15,19,0,sr:competitor:4393,265,4
2,TB,5.8,2,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,2,Tampa Bay,Buccaneers,6,45,53,27:26,2613,8,31,0,sr:competitor:4388,305,2
