,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DEN,5.2,2,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,Denver,Broncos,5,45,63,29:52,136,17,23,0,sr:competitor:4418,329,2
2,OAK,5.5,2,1c1cec48-6352-4556-b789-35304c1a6ae1,1,Oakland,Raiders,9,54,75,30:08,148,25,18,0,sr:competitor:4390,411,3
