,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DAL,5.8,2,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0,Dallas,Cowboys,11,108,55,29:28,2621,36,21,0,sr:competitor:4392,321,0
2,NYG,3.6,2,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,7,40,60,30:32,2634,6,17,1,sr:competitor:4426,218,2
