,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BUF,4.6,5,768c92aa-75ff-4a43-bcc0-f2798c2e1724,3,Buffalo,Bills,7,71,71,38:38,1089,69,38,0,sr:competitor:4376,324,3
2,CIN,5.8,1,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,1,Cincinnati,Bengals,10,105,55,21:22,1092,0,18,0,sr:competitor:4416,317,3
