,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,4.0,4,de760528-1dc0-416a-a978-b510d20692ff,2,Arizona,Cardinals,4,40,72,33:31,2441,7,24,0,sr:competitor:4412,286,6
2,SEA,6.2,0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,Seattle,Seahawks,8,64,52,26:29,2468,62,30,0,sr:competitor:4430,323,0
