,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,IND,5.4,2,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,1,Indianapolis,Colts,4,25,61,30:16,2596,39,31,0,sr:competitor:4421,329,2
2,NE,5.5,0,97354895-8c77-4fd4-a860-32e62ea7382a,0,New England,Patriots,10,146,62,29:44,2601,62,28,0,sr:competitor:4424,342,2
