,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PIT,4.3,2,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,Pittsburgh,Steelers,5,29,55,31:43,2638,28,28,0,sr:competitor:4345,237,1
2,BAL,3.5,4,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,1,Baltimore,Ravens,8,72,69,34:22,2620,8,33,0,sr:competitor:4413,243,1
