,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,6.8,1,d26a1ca5-722d-4274-8f97-c92e49c96315,0,Tennessee,Titans,10,70,68,31:44,2546,72,27,0,sr:competitor:367364,461,1
2,SF,3.9,2,f0e724b0-4cbf-495a-be47-013907608da9,2,San Francisco,49ers,4,35,67,28:16,2543,66,22,0,sr:competitor:4389,261,4
