,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,4.8,1,33405046-04ee-4058-a950-d606f8c30852,0,Minnesota,Vikings,9,100,63,34:18,2631,0,32,0,sr:competitor:4423,305,1
2,CAR,3.8,3,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,Carolina,Panthers,12,67,54,25:42,2644,69,20,0,sr:competitor:4415,204,2
