,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PHI,6.1,2,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,Philadelphia,Eagles,6,39,64,30:32,2607,23,19,0,sr:competitor:4428,391,2
2,BUF,4.5,0,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,Buffalo,Bills,3,23,60,29:28,2586,53,30,0,sr:competitor:4376,271,0
