,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CIN,6.1,0,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,Cincinnati,Bengals,4,40,64,33:11,2447,12,37,0,sr:competitor:4416,393,0
2,SF,8.2,4,f0e724b0-4cbf-495a-be47-013907608da9,3,San Francisco,49ers,7,50,61,26:49,2469,9,27,0,sr:competitor:4389,502,3
