,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,5.9,0,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,3,46,40,23:28,2609,113,28,0,,237,0
2,HOU,4.9,1,82d2d380-3834-4938-835f-aec541e5ece7,1,Houston,Texans,5,31,75,36:32,2595,13,29,0,sr:competitor:4324,367,5
