,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYJ,5.3,2,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,1,New York,Jets,5,36,62,26:12,2635,0,21,0,sr:competitor:4427,331,4
2,MIA,5.2,3,4809ecb0-abd3-451d-9c4a-92a90b83ca06,1,Miami,Dolphins,6,30,61,33:48,2630,53,29,0,sr:competitor:4287,319,1
