,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYJ,4.8,1,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,1,New York,Jets,5,40,71,31:04,2605,4,26,0,sr:competitor:4427,338,1
2,WAS,6.0,1,22052ff7-c065-42ee-bc8f-c4691c50e624,0,Washington,Redskins,5,50,72,36:13,2615,7,48,0,sr:competitor:4432,431,1
