,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,5.3,1,d26a1ca5-722d-4274-8f97-c92e49c96315,1,Tennessee,Titans,8,71,73,34:55,2506,4,30,0,sr:competitor:367364,389,2
2,IND,6.5,1,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,1,Indianapolis,Colts,2,21,57,25:05,2488,3,23,0,sr:competitor:4421,373,1
