,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CAR,5.2,2,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,0,Carolina,Panthers,7,64,65,29:51,2445,62,31,0,sr:competitor:4415,341,2
2,TB,5.3,1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,0,Tampa Bay,Buccaneers,9,95,65,30:09,2471,43,19,0,sr:competitor:4388,347,1
