,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,8.7,1,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,7,41,45,22:47,2501,10,24,0,,393,0
2,TEN,4.2,2,d26a1ca5-722d-4274-8f97-c92e49c96315,0,Tennessee,Titans,4,25,79,37:13,2506,0,18,0,sr:competitor:367364,330,0
